company_id,category_code,country_code,state_code,city,region,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree,offices,average_raised_amount_usd,average_participants,total_rounds,products_number
c:1,web,USA,WA,Seattle,Seattle,False,False,False,2998.0,5.0,1.0,3.0,18.0,2.0,13250000.0,3.0,3,2.0
c:4,news,USA,CA,San Francisco,SF Bay,False,True,False,2831.0,7.0,2.0,5.0,47.0,1.0,11250000.0,3.5,4,1.0
c:5,social,USA,CA,Menlo Park,SF Bay,True,False,False,3622.0,44.0,4.0,47.0,238.0,3.0,271528571.4285714,2.142857142857143,7,8.0
c:7,network_hosting,ISR,CA,Palo Alto,SF Bay,False,False,True,2983.0,,,1.0,1.0,1.0,800000.0,4.0,1,1.0
c:9,web,USA,CA,West Hollywood,Los Angeles,False,True,False,2372.0,,,,10.0,1.0,5500000.0,1.3333333333333333,3,1.0
c:12,social,USA,CA,San Francisco,SF Bay,True,False,False,2843.0,18.0,10.0,11.0,116.0,1.0,145020813.875,4.25,8,2.0
c:13,web,USA,CA,San Francisco,SF Bay,False,True,False,1944.0,3.0,,5.0,30.0,2.0,9250000.0,4.25,4,
c:13,web,USA,CA,San Francisco,SF Bay,False,True,False,2616.0,3.0,,5.0,30.0,2.0,9250000.0,4.25,4,
c:14,web,USA,CA,Menlo Park,SF Bay,False,True,False,2540.0,,,,,1.0,6033333.333333333,2.6666666666666665,3,1.0
c:15,news,USA,CA,San Francisco,SF Bay,False,False,False,2557.0,4.0,,1.0,14.0,1.0,5152400.0,3.0,5,
c:16,music,USA,CA,San Diego,San Diego,False,False,False,2922.0,2.0,,3.0,14.0,1.0,14220000.0,3.4,5,3.0
c:18,games_video,USA,CA,Palo Alto,SF Bay,False,True,False,,1.0,,1.0,2.0,1.0,11037500.0,2.25,4,1.0
c:20,web,USA,CA,San Jose,SF Bay,True,False,False,6697.0,118.0,11.0,45.0,296.0,1.0,6700000.0,1.0,1,4.0
c:21,network_hosting,USA,,,TBD,False,False,True,2771.0,1.0,,,9.0,1.0,5000000.0,1.0,1,1.0
c:22,social,USA,NY,New York City,New York,False,False,False,2557.0,1.0,,,5.0,1.0,1858333.3333333333,1.0,3,2.0
c:23,games_video,USA,NY,New York,New York,False,True,False,1150.0,2.0,,5.0,12.0,1.0,45000000.0,3.0,1,1.0
c:26,games_video,GBR,,London,London,False,False,True,2498.0,,1.0,,1.0,1.0,13200000.0,1.0,1,1.0
c:27,web,USA,CA,Sunnyvale,SF Bay,False,True,False,2005.0,6.0,,5.0,19.0,1.0,7075000.0,2.5,4,3.0
c:28,network_hosting,USA,CA,San Jose,SF Bay,True,False,False,10958.0,122.0,26.0,131.0,532.0,1.0,2500000.0,1.0,1,
c:29,web,USA,CA,Sunnyvale,SF Bay,True,False,False,7305.0,207.0,43.0,143.0,931.0,1.0,3400000.0,2.0,2,48.0
c:30,search,USA,CA,San Francisco,SF Bay,False,True,False,639.0,,1.0,2.0,16.0,1.0,7500000.0,2.6666666666666665,3,1.0
c:31,advertising,USA,CA,San Francisco,SF Bay,False,False,False,4232.0,3.0,1.0,2.0,21.0,1.0,3520000.0,1.2,5,3.0
c:32,messaging,GBR,,Buckinghamshire,Buckinghamshire,False,True,False,,1.0,,1.0,3.0,1.0,52750000.0,2.0,2,1.0
c:34,advertising,USA,VA,Vienna,Washington DC,False,False,False,3653.0,5.0,1.0,5.0,26.0,6.0,13500000.0,3.0,5,3.0
c:35,advertising,USA,CA,Pasadena,Los Angeles,False,False,False,2071.0,11.0,,6.0,47.0,5.0,15102240.0,5.2,5,3.0
c:36,web,USA,CA,Culver City,Los Angeles,False,False,False,2498.0,4.0,,,13.0,1.0,10500000.0,4.5,2,1.0
c:38,games_video,USA,CA,San Francisco,SF Bay,False,True,False,1522.0,2.0,,,8.0,1.0,4175000.0,2.3333333333333335,3,2.0
c:39,web,USA,CA,palo alto,SF Bay,False,False,True,2345.0,,,,,1.0,,0.0,1,1.0
c:40,games_video,USA,CA,San Diego,San Diego,False,True,False,2288.0,2.0,1.0,3.0,20.0,1.0,17437500.0,5.0,4,2.0
c:43,web,USA,TX,Austin,Austin,False,False,True,2588.0,,,,2.0,1.0,1000000.0,2.0,1,1.0
c:44,mobile,USA,NY,New York,New York,False,True,False,2048.0,4.0,,,11.0,1.0,9775188.833333334,2.8333333333333335,6,1.0
c:46,software,USA,CA,San Francisco,SF Bay,False,False,False,3745.0,1.0,1.0,,9.0,3.0,10041000.0,1.3333333333333333,3,3.0
c:47,enterprise,USA,CA,Brisbane,SF Bay,False,True,False,2515.0,6.0,,1.0,31.0,1.0,39666666.666666664,1.5,4,
c:48,web,USA,IL,Chicago,Chicago,False,False,False,,,,,,1.0,8400000.0,1.0,1,1.0
c:49,web,USA,CA,Palo Alto,SF Bay,False,True,False,,1.0,,3.0,4.0,1.0,5200000.0,2.0,1,
c:50,web,USA,NY,New York,New York,False,False,False,4377.0,3.0,,1.0,7.0,1.0,4575000.0,1.75,4,
c:51,web,USA,CA,Sunnyvale,SF Bay,False,False,True,,,,,1.0,1.0,5000000.0,1.0,1,1.0
c:53,security,USA,AZ,Tempe,Phoenix,True,False,False,3075.0,8.0,,4.0,20.0,1.0,35570000.0,2.6,5,1.0
c:54,web,USA,CA,San Francisco,SF Bay,False,False,True,2953.0,,,,1.0,1.0,2350000.0,1.5,2,1.0
c:55,web,USA,CA,,California - Other,False,False,True,,,,,7.0,1.0,4500000.0,4.0,2,1.0
c:56,web,USA,CA,San Francisco,SF Bay,False,False,True,,,,,,1.0,100000.0,0.0,1,1.0
c:58,finance,USA,CA,San Francisco,SF Bay,False,False,False,2891.0,8.0,1.0,1.0,23.0,1.0,16700000.0,3.5714285714285716,7,1.0
c:59,search,USA,CA,Mountain View,SF Bay,True,False,False,5595.0,181.0,60.0,196.0,974.0,67.0,12550000.0,1.5,2,91.0
c:60,mobile,USA,CA,Mountain View,SF Bay,False,True,False,1814.0,3.0,,1.0,19.0,1.0,8250000.0,1.0,4,2.0
c:61,software,USA,CA,San Francisco,SF Bay,False,False,False,3075.0,,,,2.0,1.0,3700000.0,0.0,1,2.0
c:62,software,LUX,,Luxembourg City,Luxembourg City,False,True,False,2839.0,20.0,1.0,10.0,63.0,3.0,19201258.0,1.4,5,5.0
c:62,software,LUX,,Luxembourg City,Luxembourg City,False,True,False,773.0,20.0,1.0,10.0,63.0,3.0,19201258.0,1.4,5,5.0
c:63,games_video,USA,CA,San Bruno,SF Bay,False,True,False,607.0,14.0,,4.0,59.0,1.0,5750000.0,1.0,2,
c:65,games_video,ISR,,Ramat Gan,Ramat Gan,False,True,False,2508.0,2.0,,,5.0,1.0,3000000.0,1.0,1,1.0
c:66,games_video,USA,NY,New York,New York,False,False,False,2437.0,1.0,,,2.0,1.0,4499991.0,0.3333333333333333,3,3.0
c:67,games_video,USA,CA,San Francisco,SF Bay,False,False,False,2649.0,,2.0,1.0,10.0,1.0,14503331.333333334,2.8,5,
c:68,games_video,USA,CA,San Francisco,SF Bay,False,False,False,2557.0,6.0,,2.0,26.0,3.0,20033333.333333332,3.3333333333333335,3,2.0
c:69,games_video,USA,NY,NYC,New York,False,False,False,2557.0,1.0,,,9.0,1.0,6006666.666666667,1.0,3,1.0
c:70,games_video,USA,NY,New York,New York,False,False,False,3471.0,,,1.0,3.0,1.0,5500000.0,1.5,2,2.0
c:72,mobile,USA,CA,Fremont,SF Bay,False,True,False,456.0,3.0,,,12.0,1.0,4000000.0,1.0,1,1.0
c:73,public_relations,USA,CA,San Diego,San Diego,False,True,False,2414.0,,,,3.0,1.0,6000000.0,1.0,1,1.0
c:75,web,USA,CA,San Mateo,SF Bay,False,True,False,822.0,,,,6.0,1.0,,4.0,1,1.0
c:75,web,USA,CA,San Mateo,SF Bay,False,True,False,2795.0,,,,6.0,1.0,,4.0,1,1.0
c:77,advertising,USA,CA,San Mateo,SF Bay,False,True,False,2471.0,7.0,,,16.0,6.0,9700000.0,2.0,5,
c:78,web,USA,CA,Palo Alto,SF Bay,False,False,False,4232.0,,,,14.0,1.0,15000000.0,3.0,2,2.0
c:80,search,USA,WA,Seattle,Seattle,False,True,False,2286.0,2.0,,1.0,12.0,1.0,13125000.0,3.25,4,1.0
c:81,web,USA,CA,San Francisco,SF Bay,False,True,False,549.0,,,,5.0,1.0,,2.0,1,
c:82,games_video,USA,CA,San Francisco,SF Bay,False,True,False,2589.0,2.0,,5.0,21.0,1.0,4500000.0,1.5,2,17.0
c:83,web,GBR,,Oxford,London,False,False,True,3440.0,,,,1.0,1.0,,2.0,1,1.0
c:84,advertising,USA,CA,San Mateo,SF Bay,False,True,False,2801.0,3.0,,3.0,14.0,1.0,9288990.625,1.875,8,
c:85,web,USA,CA,San Francisco,SF Bay,False,False,False,2832.0,5.0,,3.0,23.0,5.0,11500000.0,1.25,4,3.0
c:86,games_video,USA,CA,Mountain View,SF Bay,False,True,False,67.0,1.0,,,3.0,1.0,13000000.0,2.5,2,1.0
c:87,web,USA,CA,,TBD,False,False,False,2557.0,,,,,1.0,100000.0,0.0,1,1.0
c:89,search,USA,NY,SCHUYLER LAKE,SCHUYLER LAKE,False,True,False,1125.0,,,,4.0,1.0,7000000.0,2.0,1,1.0
c:90,ecommerce,USA,CA,Burlingame,SF Bay,False,True,False,1436.0,,,,1.0,1.0,2494000.0,1.5,2,
c:91,web,USA,CA,Encino,Los Angeles,False,False,False,2498.0,,1.0,1.0,4.0,1.0,6325000.0,2.0,3,
c:93,games_video,USA,CA,San Francisco,SF Bay,False,True,False,1810.0,1.0,,1.0,2.0,1.0,3100000.0,2.0,2,1.0
c:95,mobile,,,,unknown,False,True,False,2682.0,1.0,,,4.0,,7666666.666666667,3.0,3,2.0
c:96,mobile,USA,CA,San Francisco,SF Bay,False,True,False,2001.0,,1.0,,6.0,2.0,10733333.333333334,4.0,3,1.0
c:97,mobile,CAN,,Vancouver,Vancouver,False,False,True,2891.0,2.0,,,1.0,1.0,5500000.0,2.5,2,2.0
c:99,web,USA,NY,Long Island City,New York,False,True,False,-285.0,,,,3.0,1.0,3900000.0,1.0,2,1.0
c:101,games_video,DEU,,46395 Bocholt,Bocholt,False,False,True,2710.0,,,,,1.0,5000000.0,1.0,1,1.0
c:103,games_video,USA,CA,San Mateo,SF Bay,False,False,False,2498.0,3.0,,2.0,9.0,1.0,9000000.0,1.3333333333333333,3,2.0
c:105,web,USA,NY,New York,New York,False,True,False,1035.0,4.0,,1.0,16.0,3.0,1750000.0,5.5,2,1.0
c:106,messaging,USA,NC,Morrisville,Raleigh-Durham,False,True,False,3163.0,5.0,,,17.0,1.0,12087500.0,1.0,4,5.0
c:107,games_video,USA,CA,Burlingame,SF Bay,False,True,False,2861.0,1.0,,1.0,2.0,1.0,6250000.0,3.5,4,1.0
c:109,enterprise,USA,CA,San Francisco,SF Bay,False,True,False,2543.0,5.0,1.0,1.0,14.0,3.0,6940000.0,5.0,6,5.0
c:112,ecommerce,FRA,,Paris,Paris,False,False,True,2983.0,,,,1.0,1.0,4000000.0,1.0,1,1.0
c:113,search,USA,CA,San Francisco,SF Bay,True,False,False,3471.0,7.0,1.0,1.0,58.0,1.0,12852762.857142856,0.7142857142857143,7,
c:116,web,USA,CA,Santa Clara,SF Bay,False,False,True,2526.0,,,,,1.0,450000.0,0.0,1,2.0
c:118,travel,USA,WA,Seattle,Seattle,False,False,False,2376.0,7.0,1.0,2.0,14.0,2.0,2264285.714285714,1.4285714285714286,7,1.0
c:121,web,NLD,,Amsterdam,Amsterdam,False,False,False,2557.0,,,,3.0,1.0,1000000.0,4.0,1,2.0
c:122,web,NLD,,Amsterdam,Amsterdam,False,False,True,2618.0,,,,5.0,1.0,287033.0,0.0,1,1.0
c:123,web,USA,CA,Redwood City,SF Bay,False,True,True,2121.0,1.0,,,1.0,1.0,5600000.0,0.0,2,1.0
c:125,web,USA,CA,San Francisco,SF Bay,False,False,True,2863.0,,,,,1.0,50000.0,1.0,1,1.0
c:126,web,USA,CA,Santa Clara,SF Bay,False,True,False,2952.0,6.0,,,12.0,1.0,9933333.333333334,2.0,3,1.0
c:127,web,USA,CA,Sunnyvale,SF Bay,False,False,False,2498.0,,,,,1.0,,0.0,1,1.0
c:128,search,USA,WA,Seattle,Seattle,False,True,False,1933.0,8.0,1.0,2.0,12.0,1.0,6866666.666666667,3.6666666666666665,3,2.0
c:129,news,FRA,,Paris,Paris,False,True,False,2915.0,2.0,,3.0,7.0,4.0,22833333.333333332,3.0,3,1.0
c:130,enterprise,USA,NY,New York,New York,False,True,False,2527.0,2.0,,2.0,19.0,4.0,13002596.333333334,3.0,3,2.0
c:130,enterprise,USA,NY,New York,New York,False,True,False,3208.0,2.0,,2.0,19.0,4.0,13002596.333333334,3.0,3,2.0
c:131,games_video,USA,CA,Redwood City,SF Bay,False,False,False,2983.0,6.0,1.0,5.0,28.0,1.0,15244222.666666666,1.8571428571428572,7,2.0
c:132,music,GBR,,London,London,False,True,False,1946.0,1.0,1.0,2.0,16.0,1.0,5000000.0,1.0,1,3.0
c:134,security,USA,WA,Seattle,Seattle,False,True,False,1201.0,1.0,,,2.0,1.0,1050000.0,1.5,2,1.0
c:135,web,USA,CA,San Francisco,SF Bay,False,True,False,833.0,2.0,,4.0,8.0,1.0,2050000.0,1.0,2,1.0
c:138,web,FRA,,Paris,Paris,False,True,False,2352.0,2.0,,1.0,10.0,2.0,8000000.0,3.5,2,2.0
c:139,search,USA,CA,San Francisco,SF Bay,False,False,True,2953.0,,,1.0,8.0,1.0,1000000.0,1.0,1,1.0
c:140,public_relations,USA,CA,San Francisco,SF Bay,False,True,False,1831.0,1.0,,3.0,31.0,1.0,26000000.0,2.5,4,1.0
c:141,advertising,USA,CA,San Francisco,SF Bay,False,False,False,3044.0,5.0,,1.0,32.0,1.0,9780000.0,3.8,5,1.0
c:142,web,USA,CA,San Francisco,SF Bay,False,True,False,1162.0,5.0,,4.0,19.0,1.0,15000000.0,1.0,1,1.0
c:142,web,USA,CA,San Francisco,SF Bay,False,True,False,1988.0,5.0,,4.0,19.0,1.0,15000000.0,1.0,1,1.0
c:144,web,USA,CA,San Francisco,SF Bay,False,True,False,2022.0,2.0,1.0,,3.0,1.0,28500000.0,3.5,2,1.0
c:145,web,USA,CA,Sunnyvale,SF Bay,False,True,False,425.0,1.0,,1.0,19.0,1.0,,2.0,1,2.0
c:147,web,USA,,,United States - Other,False,False,True,,,,,,1.0,5000000.0,1.0,1,
c:148,mobile,USA,VA,Fairfax,Washington DC,False,False,False,2922.0,6.0,1.0,2.0,13.0,1.0,10000000.0,2.0,3,
c:149,web,USA,CA,Brisbane,SF Bay,False,False,False,3775.0,11.0,,,24.0,1.0,19228571.42857143,2.125,8,3.0
c:153,web,USA,CA,San Francisco,SF Bay,False,False,False,5479.0,13.0,,2.0,45.0,2.0,9500000.0,6.0,2,1.0
c:155,web,USA,IL,Chicago,Chicago,False,True,False,1216.0,6.0,,1.0,15.0,1.0,4000000.0,2.0,2,
c:156,ecommerce,USA,CA,Mountain View,SF Bay,False,False,False,2649.0,6.0,1.0,8.0,32.0,1.0,8666666.666666666,3.0,3,1.0
c:157,web,FRA,,Paris,Paris,False,False,False,2406.0,1.0,,1.0,1.0,1.0,6885000.0,2.5,2,1.0
c:158,ecommerce,USA,CA,Redwood City,SF Bay,False,False,False,5479.0,5.0,,5.0,16.0,1.0,23000000.0,2.0,2,1.0
c:160,web,USA,CA,San Francisco,SF Bay,False,True,False,2654.0,2.0,,,10.0,1.0,1000000.0,8.0,1,1.0
c:161,music,USA,CA,Oakland,SF Bay,True,False,False,5114.0,13.0,,,26.0,1.0,14075000.0,2.6,5,5.0
c:162,web,GBR,,London,London,False,False,False,3653.0,,,1.0,11.0,1.0,5000000.0,3.0,1,6.0
c:163,web,USA,CA,San Mateo,SF Bay,True,False,False,5206.0,9.0,,6.0,23.0,1.0,7150000.0,2.0,2,1.0
c:164,enterprise,USA,CA,San Mateo,SF Bay,False,False,False,3136.0,2.0,,2.0,11.0,1.0,2129126.0,2.0,2,1.0
c:165,software,USA,CA,Palo Alto,SF Bay,False,False,False,2802.0,1.0,,,8.0,1.0,2000000.0,1.0,1,1.0
c:167,advertising,USA,WI,Middleton,Middleton,False,False,True,3316.0,,,,,1.0,2000000.0,2.0,1,1.0
c:169,finance,USA,NY,New York,New York,False,False,False,3653.0,3.0,,1.0,15.0,1.0,7000000.0,2.5,2,1.0
c:170,advertising,USA,CA,San Francisco,SF Bay,False,True,True,3823.0,2.0,1.0,,10.0,1.0,10100000.0,1.25,4,
c:172,web,USA,CA,San Francisco,SF Bay,False,False,False,3653.0,,,1.0,1.0,1.0,2500000.0,3.3333333333333335,3,2.0
c:173,web,USA,CA,Mountain View,SF Bay,False,True,False,2680.0,4.0,1.0,4.0,22.0,5.0,14000000.0,2.8,5,2.0
c:174,web,USA,CA,San Francisco,SF Bay,False,False,False,2922.0,2.0,,3.0,31.0,1.0,23041666.666666668,3.142857142857143,7,5.0
c:175,web,USA,WA,Seattle,Seattle,False,True,False,914.0,,,,2.0,1.0,1250000.0,1.0,1,1.0
c:176,social,USA,CA,Mountain View,SF Bay,True,False,False,3898.0,20.0,4.0,27.0,117.0,2.0,28146418.14285714,1.8571428571428572,7,2.0
c:177,mobile,USA,CA,Berkeley,SF Bay,False,False,False,2588.0,,,,4.0,1.0,1600000.0,2.0,1,1.0
c:179,web,USA,MA,Woburn,Boston,False,True,False,3979.0,1.0,,,4.0,1.0,8000000.0,1.0,2,3.0
c:180,web,USA,PA,West Langhorne,TBD,False,False,False,3653.0,,,,,1.0,7010000.0,1.8,5,1.0
c:181,web,USA,CA,Palo Alto,SF Bay,False,False,False,2741.0,2.0,,3.0,10.0,1.0,10000000.0,1.0,1,1.0
c:182,medical,USA,CA,San Francisco,SF Bay,False,False,False,4383.0,8.0,1.0,8.0,30.0,1.0,16333333.333333334,1.6666666666666667,3,6.0
c:183,network_hosting,USA,CA,Los Altos,SF Bay,False,False,False,3287.0,14.0,1.0,8.0,57.0,1.0,33657142.85714286,3.7142857142857144,7,2.0
c:184,games_video,USA,WA,Seattle,Seattle,False,True,False,2785.0,3.0,,3.0,15.0,1.0,5500000.0,2.3333333333333335,3,3.0
c:187,network_hosting,USA,MA,Boston,Boston,True,False,False,2802.0,7.0,2.0,3.0,28.0,1.0,12124725.0,1.5,4,1.0
c:188,advertising,USA,CA,Foster City,SF Bay,False,False,False,3287.0,7.0,,1.0,16.0,1.0,36600000.0,0.6666666666666666,3,3.0
c:190,ecommerce,USA,CA,Palo Alto,SF Bay,False,False,True,,,1.0,2.0,6.0,1.0,3250000.0,4.0,2,1.0
c:191,advertising,USA,CA,Los Angeles,Los Angeles,False,False,False,3653.0,4.0,,,24.0,1.0,33666666.666666664,5.666666666666667,3,1.0
c:192,ecommerce,USA,CA,Sunnyvale,SF Bay,False,True,False,669.0,1.0,,,4.0,1.0,1666666.6666666667,3.6666666666666665,3,1.0
c:194,news,USA,CA,San Francisco,SF Bay,False,False,False,2741.0,4.0,,1.0,12.0,2.0,2865000.0,2.6,5,3.0
c:195,real_estate,USA,WA,Seattle,Seattle,False,False,False,3379.0,6.0,,2.0,32.0,1.0,13831428.57142857,4.428571428571429,7,1.0
c:196,web,USA,CA,Foster City,SF Bay,False,True,False,2220.0,1.0,,,7.0,1.0,12350000.0,4.0,2,1.0
c:197,search,USA,CA,Mountain View,SF Bay,False,True,False,1535.0,2.0,,,5.0,1.0,6200000.0,2.0,1,1.0
c:199,web,CHE,,Geneva,Geneva,False,False,True,2891.0,,,,1.0,1.0,5600000.0,3.0,1,1.0
c:200,web,USA,CA,San Francisco,SF Bay,False,True,False,1923.0,1.0,1.0,1.0,11.0,1.0,5333333.333333333,5.666666666666667,3,7.0
c:202,web,USA,VA,Charlottesville,Charlottesville,False,False,True,2771.0,3.0,,,4.0,1.0,2500000.0,0.5,2,1.0
c:203,web,USA,CA,San Mateo,SF Bay,False,True,False,2480.0,3.0,,1.0,8.0,1.0,10400000.0,3.3333333333333335,3,2.0
c:206,web,USA,CA,San Diego,San Diego,False,False,False,3653.0,2.0,,1.0,10.0,2.0,6533333.333333333,2.6666666666666665,3,
c:208,social,USA,CA,San Mateo,SF Bay,False,True,False,3261.0,6.0,,4.0,19.0,1.0,5775000.0,2.0,4,1.0
c:209,web,USA,CA,Redwood City,SF Bay,False,False,False,3287.0,5.0,4.0,6.0,31.0,1.0,9330000.0,2.8,5,1.0
c:210,search,USA,CA,Sunnyvale,SF Bay,False,False,False,3593.0,3.0,1.0,,10.0,1.0,5575000.0,3.75,4,1.0
c:211,hardware,USA,CA,Palo Alto,SF Bay,False,False,False,3653.0,6.0,,7.0,20.0,1.0,10502152.5,3.1666666666666665,6,3.0
c:212,web,USA,TN,Knoxville,Knoxville,True,False,False,7305.0,1.0,,,9.0,1.0,10000000.0,0.0,1,
c:214,web,USA,CA,San Francisco,SF Bay,False,False,True,2376.0,1.0,,,1.0,1.0,,0.0,1,1.0
c:216,web,USA,CA,Woodland Hills,Los Angeles,False,False,False,2618.0,1.0,,,11.0,1.0,,0.0,1,1.0
c:219,software,USA,CA,San Francisco,SF Bay,False,False,False,2161.0,1.0,,4.0,9.0,1.0,2833333.3333333335,1.0,3,3.0
c:220,web,USA,CA,San Francisco,SF Bay,False,True,False,1930.0,4.0,,,18.0,1.0,2391666.6666666665,2.6666666666666665,3,2.0
c:221,ecommerce,USA,CA,San Francisco,SF Bay,False,False,False,4748.0,3.0,1.0,10.0,26.0,2.0,,2.0,1,1.0
c:223,network_hosting,USA,CA,San Francisco,SF Bay,False,False,False,8462.0,6.0,,2.0,12.0,1.0,11000000.0,2.0,1,1.0
c:229,ecommerce,GBR,,London,London,False,True,False,2292.0,5.0,,2.0,13.0,1.0,5000000.0,2.5,2,6.0
c:230,web,USA,CA,Mountain View,SF Bay,False,True,False,,,,,1.0,1.0,,1.0,1,
c:231,advertising,USA,PA,Pittsburgh,Pittsburg,False,False,False,4383.0,1.0,,,18.0,1.0,12740000.0,1.5,2,1.0
c:234,enterprise,USA,CA,Palo Alto,SF Bay,False,False,False,4049.0,3.0,1.0,1.0,14.0,1.0,4350000.0,2.2,5,6.0
c:235,software,USA,TX,Austin,Austin,True,False,False,3167.0,15.0,,3.0,45.0,1.0,26110532.6,2.0,5,3.0
c:236,search,USA,TX,Dallas,Dallas,False,True,False,2772.0,,,,,1.0,300000.0,1.0,1,1.0
c:237,software,USA,CA,Pleasanton,SF Bay,False,False,False,2771.0,3.0,2.0,3.0,6.0,3.0,9066666.666666666,1.0,6,
c:239,social,USA,CA,San Francisco,SF Bay,False,True,False,,7.0,,5.0,25.0,2.0,7038062.4,2.2,5,11.0
c:242,web,USA,WA,Bellevue,Seattle,False,True,False,2470.0,,,,,1.0,,4.0,1,
c:243,games_video,USA,CA,San Francisco,SF Bay,False,True,False,2935.0,3.0,,3.0,18.0,1.0,12333333.333333334,1.0,3,1.0
c:245,social,USA,CA,San Francisco,SF Bay,False,False,False,3379.0,4.0,3.0,3.0,21.0,1.0,7125000.0,1.5,4,
c:246,advertising,USA,MA,Boston,Boston,False,True,False,2167.0,2.0,1.0,2.0,7.0,3.0,5833333.333333333,3.0,3,1.0
c:247,public_relations,USA,IL,Chicago,Chicago,False,False,False,5479.0,1.0,,1.0,3.0,1.0,,1.0,1,6.0
c:249,web,USA,TX,Austin,Austin,False,True,False,2891.0,3.0,1.0,,11.0,2.0,5000000.0,3.0,1,1.0
c:250,news,USA,NY,New York,New York,True,False,False,,16.0,1.0,5.0,74.0,1.0,250000000.0,1.0,1,3.0
c:251,mobile,USA,CA,Menlo Park,SF Bay,False,True,False,1339.0,2.0,,3.0,13.0,1.0,7166666.666666667,3.3333333333333335,3,2.0
c:253,mobile,USA,WA,Bellevue,Seattle,False,True,False,3177.0,1.0,,,2.0,1.0,11640000.0,1.4,5,1.0
c:256,enterprise,USA,CA,San Mateo,SF Bay,True,False,False,5844.0,3.0,,2.0,20.0,1.0,1500000.0,0.0,1,
c:257,other,USA,AL,San Jose,SF Bay,False,False,False,1380.0,,,,,1.0,1500000.0,1.0,1,1.0
c:259,web,USA,CA,Montecito,Santa Barbara,False,False,False,3973.0,,,,,1.0,2700000.0,0.0,1,1.0
c:261,software,USA,CA,San Francisco,SF Bay,False,True,False,3154.0,,,,,1.0,6000000.0,2.0,1,1.0
c:262,software,USA,CA,San Francisco,SF Bay,False,False,False,4531.0,9.0,3.0,1.0,31.0,8.0,29530002.2,2.6,5,1.0
c:263,web,CAN,,Vancouver,Vancouver,False,True,False,0.0,,,,,1.0,,1.0,1,2.0
c:264,web,USA,MA,Boston,Boston,False,True,False,,,,4.0,3.0,1.0,5000000.0,2.0,1,1.0
c:265,search,USA,NY,New York,New York,False,False,False,,1.0,,,3.0,1.0,,0.0,1,1.0
c:266,software,USA,CA,San Mateo,SF Bay,False,False,False,3287.0,1.0,,,4.0,1.0,8185410.6,2.6,5,1.0
c:270,web,USA,CA,San Mateo,SF Bay,False,False,False,2771.0,1.0,,,3.0,1.0,875000.0,1.5,2,1.0
c:271,games_video,USA,CA,San Francisco,SF Bay,False,False,False,2922.0,,,1.0,2.0,2.0,6000000.0,2.0,2,2.0
c:272,games_video,USA,CA,San Mateo,SF Bay,False,False,False,8036.0,1.0,,,1.0,1.0,,1.0,1,1.0
c:277,messaging,NLD,,Amsterdam,Amsterdam,False,False,False,3775.0,1.0,,2.0,5.0,3.0,7936850.0,1.0,2,
c:278,ecommerce,USA,CA,San Francisco,SF Bay,False,False,True,2679.0,,,,2.0,1.0,1500000.0,1.0,1,1.0
c:280,social,USA,CA,San Francisco,SF Bay,False,True,False,2434.0,3.0,1.0,,17.0,1.0,7450000.0,3.5,6,2.0
c:281,games_video,USA,CA,Mountain View,SF Bay,False,False,True,3653.0,,,,1.0,1.0,5000000.0,3.0,1,2.0
c:282,advertising,USA,CA,San Francisco,SF Bay,False,True,False,1489.0,2.0,,,4.0,1.0,2433333.3333333335,0.6666666666666666,3,1.0
c:285,network_hosting,USA,CA,Menlo Park,SF Bay,False,True,False,2928.0,2.0,,,1.0,1.0,,0.0,1,1.0
c:286,web,USA,,,TBD,False,False,True,,,,,,1.0,2000000.0,4.0,1,1.0
c:287,games_video,GBR,,London,London,False,False,False,3806.0,1.0,2.0,1.0,4.0,1.0,43000000.0,2.0,1,6.0
c:289,games_video,USA,CA,San Mateo,SF Bay,False,False,False,3167.0,5.0,,1.0,9.0,1.0,11333333.333333334,3.3333333333333335,3,2.0
c:291,web,USA,CA,Sunnyvale,SF Bay,False,False,False,2618.0,1.0,,,2.0,1.0,1500000.0,0.0,1,2.0
c:292,games_video,USA,CA,Menlo Park,SF Bay,False,True,False,,,,,,1.0,3500000.0,0.0,1,1.0
c:295,ecommerce,USA,WA,Seattle,Seattle,False,True,False,2128.0,,,,1.0,1.0,697550.0,1.0,3,1.0
c:300,games_video,USA,CA,Palo Alto,SF Bay,False,False,False,3167.0,1.0,,,2.0,1.0,2000000.0,2.0,1,1.0
c:301,web,CAN,,Vancouver,Vancouver,False,True,False,1704.0,1.0,,,9.0,1.0,6000000.0,1.6666666666666667,3,2.0
c:302,software,USA,WA,Seattle,Seattle,False,False,False,5340.0,3.0,1.0,3.0,8.0,1.0,6875000.0,4.5,4,4.0
c:303,games_video,USA,CA,Culver City,Los Angeles,False,False,False,3653.0,3.0,,,8.0,1.0,1750000.0,2.0,1,1.0
c:305,games_video,USA,CA,Santa Monica,Los Angeles,False,False,True,,,,,,1.0,,2.0,1,1.0
c:309,web,GBR,,London,London,False,False,False,2376.0,,,,,1.0,28085000.0,4.0,2,
c:311,ecommerce,USA,CA,Berkeley,SF Bay,False,False,True,,,,,3.0,1.0,1000000.0,1.0,1,1.0
